,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
17031220901,1129,3169,1599,1570,2286,2184,247,28.9,36.4,872,21.3,409,5.1,97,1.9,37,44.9,24.0,31.1,27.5,30.9,0.0,0.0,946,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,0.0
17031220902,1111,3249,1529,1720,2489,2292,300,31.8,33.2,872,28.3,580,9.7,200,5.0,103,22.3,15.5,62.3,20.5,26.1,0.0,0.0,978,0.0,0.0,1.0,0.0,2.0,8.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,1618.0,0.0
17031221000,1073,2991,1426,1565,2164,1993,129,29.1,35.4,818,14.6,261,19.0,339,10.0,178,27.7,18.3,54.0,29.4,31.1,31.1,0.0,911,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1170.0,0.0
17031221100,2086,5190,2652,2538,4320,4152,421,30.9,30.1,1363,21.0,727,25.4,879,11.8,407,27.4,15.6,57.0,27.9,30.2,0.0,26750.0,1912,0.0,0.0,3.0,0.0,1.0,10.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1760.0,0.0
17031221200,1301,3163,1672,1491,2593,2567,185,30.6,29.5,804,18.6,404,28.9,627,17.8,386,12.7,23.7,63.5,37.1,32.1,32.1,0.0,1215,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031221300,1402,2671,1386,1285,2313,2206,131,31.8,31.4,736,18.9,370,42.2,824,14.8,290,19.1,10.5,70.5,40.0,31.6,0.0,32056.0,1218,4.0,0.0,1.0,0.0,0.0,26.0,2.0,3.0,4.0,0.0,0.0,11.0,4.0,2.0,0.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
17031221400,1316,3034,1768,1266,2461,2353,108,30.9,41.0,1061,19.6,415,29.6,627,14.7,312,14.4,10.0,75.6,41.2,30.9,0.0,32293.0,1272,5.0,0.0,4.0,0.0,0.0,32.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0
17031221500,1549,2610,1334,1276,2327,2264,484,38.5,29.9,706,21.0,455,25.3,548,11.8,255,14.9,15.3,69.8,28.5,30.3,0.0,0.0,1348,4.0,0.0,1.0,2.0,2.0,22.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17031221600,1464,2960,1383,1577,2450,2400,150,31.0,41.7,1061,15.0,333,41.3,919,33.0,734,7.7,11.5,80.8,32.0,31.6,31.6,0.0,1309,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
17031222200,962,2099,1248,851,1704,1692,65,32.1,43.9,760,9.2,144,49.8,782,34.8,546,4.8,4.4,90.8,35.2,31.2,31.2,0.0,874,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
17031222500,547,1492,785,707,1162,1138,118,34.7,45.0,551,20.2,214,21.2,224,10.3,109,21.3,19.6,59.1,31.1,28.5,0.0,30820.0,497,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
17031222600,783,1625,866,759,1333,1290,53,31.0,28.5,384,25.8,294,24.3,277,10.8,123,14.0,11.7,74.3,22.5,28.4,0.0,0.0,675,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17031222700,922,2773,1287,1486,1999,1876,116,28.4,35.3,741,19.9,333,21.7,363,7.2,121,27.6,14.9,57.5,18.4,31.6,0.0,0.0,844,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
17031222800,418,1146,621,525,855,824,85,29.6,21.4,189,18.2,129,9.4,67,9.6,68,37.8,22.8,39.4,15.0,31.3,0.0,0.0,369,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
17031222900,380,816,438,378,653,620,64,30.7,35.9,242,28.1,152,3.5,19,8.3,45,21.1,25.7,53.2,14.2,34.3,0.0,0.0,280,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
17031230100,664,1565,773,792,1170,1114,54,28.4,20.0,246,25.2,251,21.9,218,6.8,68,27.8,17.5,54.7,19.8,32.3,0.0,31642.0,589,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
17031230200,683,2134,1120,1014,1469,1324,74,27.7,32.7,511,23.3,276,8.1,96,1.3,16,27.9,16.7,55.4,18.8,36.4,0.0,0.0,564,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17031230300,291,1188,586,602,728,667,87,25.9,51.9,405,25.7,159,10.4,64,3.6,22,25.5,29.6,44.9,25.7,34.9,0.0,0.0,284,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
17031230400,773,2459,1181,1278,1860,1783,276,33.2,41.3,813,21.7,346,7.8,125,5.2,83,18.0,20.5,61.5,23.4,35.3,0.0,22850.0,666,2.0,0.0,3.0,0.0,2.0,12.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17031230500,1129,3623,1746,1877,2661,2436,139,29.9,32.7,982,17.6,362,8.4,173,0.3,6,33.8,17.7,48.6,20.5,35.3,35.3,25076.0,1054,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17031230600,2047,6669,3234,3435,4464,4159,477,28.2,38.7,1833,19.7,719,8.6,313,2.9,106,38.0,22.0,40.0,29.5,39.3,0.0,0.0,1817,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031230700,1917,5193,2219,2974,3736,3446,485,30.7,38.2,1508,18.0,561,5.3,165,3.0,95,24.0,24.8,51.2,32.4,35.4,0.0,0.0,1544,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17031230800,408,1239,558,681,938,863,138,33.6,40.2,395,18.4,143,14.5,113,7.1,55,17.2,14.6,68.2,18.6,30.4,0.0,30036.0,331,0.0,0.0,1.0,0.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031230900,2126,5330,2534,2796,3991,3656,420,32.7,30.9,1320,25.8,882,17.7,607,5.3,181,34.7,8.7,56.6,28.2,41.3,41.3,0.0,1912,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
17031231100,399,1227,597,630,899,828,127,31.8,33.5,316,25.3,196,5.2,40,1.8,14,30.4,11.7,57.9,21.3,44.5,0.0,0.0,340,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031231200,2260,5369,2711,2658,3693,3379,430,29.7,26.8,1033,24.3,730,5.4,161,2.2,67,39.0,16.8,44.2,19.3,39.8,0.0,20638.0,1632,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031231500,2474,7027,3554,3473,4772,4371,754,27.8,13.7,699,26.4,1026,3.7,144,1.5,59,37.7,27.2,35.1,32.8,40.7,0.0,0.0,1921,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
17031240200,827,1507,835,672,1286,1275,156,36.0,35.2,457,12.9,162,44.9,565,20.9,263,10.7,8.4,80.9,36.2,32.3,32.3,0.0,795,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
17031240300,667,1335,692,643,1124,1110,56,32.5,38.6,439,11.5,115,50.1,500,30.7,307,3.7,5.7,90.6,44.9,28.2,0.0,0.0,624,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,13.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
17031240500,1200,2081,1056,1025,1828,1828,18,32.4,43.6,809,6.0,100,53.1,888,36.1,603,4.5,0.5,95.1,38.1,29.8,0.0,0.0,1170,1.0,3.0,1.0,0.0,2.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0
17031240600,657,1479,737,742,1159,1116,78,31.9,38.8,458,8.4,85,39.3,398,26.9,273,18.5,5.8,75.7,35.4,29.1,0.0,0.0,616,1.0,0.0,3.0,0.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
17031240700,632,1383,677,706,1118,1109,85,31.1,34.7,403,20.2,207,35.3,362,17.8,183,28.7,4.0,67.3,34.7,34.4,0.0,0.0,592,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17031240800,720,1763,870,893,1326,1274,118,32.7,24.3,334,23.8,275,16.3,188,10.8,125,27.4,11.7,60.8,16.6,28.6,28.6,0.0,657,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
17031240900,571,1263,648,615,951,951,157,34.6,39.8,390,22.8,208,11.3,103,15.3,140,23.9,3.1,73.0,13.6,32.9,0.0,0.0,523,0.0,6.0,2.0,0.0,2.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
17031241000,834,2102,989,1113,1563,1506,258,30.8,23.1,385,16.8,221,24.7,325,11.5,152,29.4,8.3,62.4,24.0,32.2,0.0,0.0,660,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17031241100,1731,4062,2211,1851,3299,3193,105,30.4,20.5,694,22.0,645,38.0,1114,13.6,398,23.2,15.6,61.2,28.1,28.6,0.0,40604.0,1610,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0
17031241200,809,1895,941,954,1525,1491,213,30.4,34.2,549,19.6,260,36.7,486,22.2,294,18.8,7.1,74.1,42.1,29.8,0.0,0.0,698,0.0,0.0,1.0,0.0,4.0,14.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031241300,796,1942,938,1004,1606,1558,129,30.0,30.1,510,9.2,131,46.0,656,25.5,363,16.2,4.5,79.3,40.0,30.7,30.7,0.0,745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
17031241400,2423,5325,2678,2647,4287,4081,331,31.4,36.1,1585,9.7,384,47.1,1855,29.5,1162,17.8,3.0,79.2,39.3,33.4,33.4,0.0,2382,5.0,0.0,3.0,0.0,7.0,28.0,4.0,0.0,3.0,0.0,0.0,14.0,13.0,4.0,0.0,0.0,3.0,46.0,7.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,23.0,0.0,4.0,0.0,0.0,1.0,6.0,8.0,0.0
17031241500,1363,2917,1520,1397,2549,2470,79,29.4,25.1,650,14.4,337,48.9,1147,27.6,648,15.5,1.8,82.7,47.9,28.3,28.3,0.0,1339,2.0,0.0,2.0,1.0,2.0,10.0,0.0,1.0,3.0,0.0,0.0,10.0,2.0,5.0,0.0,0.0,3.0,20.0,5.0,22.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
17031241600,1773,3598,1730,1868,3265,3154,124,29.4,32.3,1058,12.1,332,50.2,1383,22.0,605,13.9,7.2,78.8,43.1,29.5,29.5,0.0,1597,2.0,0.0,1.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
17031242000,2265,4920,2555,2365,4259,4202,511,31.6,25.0,1092,14.9,570,36.6,1400,16.1,614,16.6,3.9,79.6,38.9,30.2,30.2,0.0,2051,0.0,0.0,1.0,2.0,1.0,28.0,2.0,1.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0
17031242100,1800,3509,1897,1612,3050,3008,55,31.0,34.2,1051,8.1,228,50.8,1432,31.1,875,6.5,2.7,90.8,38.2,27.8,0.0,0.0,1694,1.0,0.0,2.0,0.0,0.0,14.0,2.0,0.0,1.0,1.0,0.0,6.0,5.0,2.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0
17031242200,1825,3681,1771,1910,3078,3000,66,29.5,30.8,971,6.5,163,49.5,1250,32.3,814,16.1,3.3,80.7,35.5,31.4,0.0,0.0,1752,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
17031242300,1724,3149,1669,1480,2846,2779,156,33.3,30.4,872,19.0,503,43.5,1149,29.0,766,6.3,2.7,91.0,31.8,28.1,0.0,0.0,1588,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
17031242400,1512,2844,1412,1432,2659,2558,345,32.8,38.7,1028,14.6,341,40.4,946,23.9,560,7.2,10.7,82.1,23.0,30.4,0.0,0.0,1376,0.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,6.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
17031242500,1704,4010,2004,2006,3111,2978,207,31.4,33.2,1043,22.8,642,34.9,981,10.9,305,16.2,15.7,68.2,24.3,31.5,31.5,0.0,1595,0.0,0.0,2.0,0.0,0.0,12.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031242600,2756,6501,3727,2774,5020,4808,326,31.6,28.1,1483,21.0,905,31.3,1345,14.9,642,24.8,12.6,62.6,31.5,30.2,0.0,0.0,2446,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0
17031242700,822,1766,948,818,1365,1255,156,34.0,21.6,314,23.0,282,24.9,305,11.7,143,31.4,16.0,52.6,34.8,29.9,29.9,0.0,727,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031242800,690,1360,720,640,1132,1093,152,31.9,41.9,479,18.4,187,25.1,256,20.9,213,13.7,8.3,78.0,23.4,34.9,0.0,0.0,620,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
17031242900,912,1656,855,801,1379,1366,89,33.2,27.7,385,15.1,199,36.1,475,22.6,297,9.5,12.4,78.1,27.6,30.9,30.9,0.0,827,0.0,0.0,1.0,0.0,0.0,20.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
17031243000,1108,2472,1213,1259,2163,2010,126,36.3,37.5,820,18.7,358,26.8,512,21.3,408,9.3,1.3,89.4,23.6,30.9,0.0,41302.0,1053,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17031243100,1017,2659,1350,1309,2235,2176,175,32.2,40.3,911,7.5,153,37.4,765,17.8,364,10.7,8.5,80.7,36.4,24.3,0.0,45195.0,917,2.0,0.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
17031243200,1013,2253,1084,1169,1847,1831,45,30.7,36.0,675,13.6,225,42.8,706,20.2,333,12.7,5.6,81.7,29.4,25.6,0.0,50318.0,900,0.0,0.0,3.0,0.0,0.0,12.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0
17031243300,1278,2437,1116,1321,2134,2107,175,33.4,41.0,877,15.6,319,40.8,834,18.3,375,12.5,4.4,83.1,35.5,24.4,0.0,45571.0,1176,2.0,0.0,1.0,0.0,0.0,22.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17031243400,1433,2919,1468,1451,2594,2500,270,33.0,34.4,914,20.7,489,33.5,793,19.3,456,12.7,8.8,78.5,32.2,26.6,0.0,0.0,1327,0.0,0.0,1.0,0.0,0.0,9.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
