,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
53033022603,2337,5627,2857,2770,4431,4309,640,35.0,54.6,2524,32.3,1359,33.4,1408,18.3,772,3.4,4.5,92.0,6.6,28.3,0.0,0.0,2272,0.0,8.0,0.0,0.0,0.0,45.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,23.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
53033022604,1785,4532,2305,2227,3506,3331,414,37.9,57.8,2124,26.7,844,33.5,1058,22.9,722,3.4,3.7,92.9,7.8,23.2,23.2,0.0,1736,0.0,8.0,3.0,0.0,2.0,79.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,18.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0
53033022605,2538,6162,3286,2876,5026,4782,285,31.5,48.0,2498,26.5,1117,32.7,1377,14.5,613,11.4,4.4,84.2,7.6,21.2,0.0,0.0,2538,0.0,2.0,2.0,0.0,0.0,71.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,3.0,0.0,6.0,0.0
53033022606,2427,5981,3202,2779,4819,4728,770,38.7,59.9,2936,29.2,1334,33.6,1534,23.2,1058,4.2,0.9,94.9,5.3,21.7,0.0,0.0,2339,0.0,6.0,0.0,0.0,0.0,28.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,23.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
53033022701,1659,2506,1275,1231,2178,2129,505,43.2,43.1,950,23.6,471,38.4,768,30.3,605,5.7,6.4,87.8,8.8,19.2,0.0,0.0,1403,0.0,20.0,2.0,0.0,2.0,101.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,25.0,0.0,0.0,10.0,0.0,4.0,0.0
53033022702,1441,3827,1821,2006,3174,2737,516,38.6,57.7,1904,25.4,636,42.0,1053,25.4,636,11.0,0.7,88.3,8.8,18.6,0.0,0.0,1385,0.0,10.0,2.0,0.0,1.0,40.0,10.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53033022703,906,2273,1017,1256,1743,1679,345,39.5,60.9,1113,20.4,328,32.0,513,29.7,477,6.9,0.6,92.5,7.3,24.7,0.0,60893.0,833,4.0,2.0,4.0,0.0,1.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
53033022801,4025,8374,4505,3869,6882,6684,772,32.9,61.9,4383,15.4,971,43.3,2731,33.4,2105,5.6,7.0,87.4,17.5,22.1,22.1,0.0,3802,0.0,0.0,2.0,0.0,0.0,27.0,2.0,2.0,6.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,13.0,0.0,6.0,0.0,0.0,3.0,0.0,10.0,0.0
53033022802,2102,4772,2560,2212,3715,3609,551,35.7,59.8,2316,23.1,781,33.8,1141,31.3,1058,6.7,1.3,92.0,9.8,21.6,0.0,0.0,2046,0.0,19.0,2.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0
53033022803,2274,5362,3122,2240,4169,4140,433,32.5,60.4,2579,15.0,580,40.1,1550,34.3,1327,8.1,2.2,89.6,18.0,18.6,0.0,0.0,2165,14.0,252.0,15.0,0.0,1.0,311.0,4.0,4.0,2.0,0.0,6.0,2.0,7.0,14.0,24.0,0.0,1.0,30.0,14.0,1.0,2.0,6.0,1.0,7.0,0.0,0.0,40.0,92.0,0.0,14.0,0.0,0.0,16.0,2.0,2.0,0.0
53033022901,1022,2918,1535,1383,2292,2230,625,44.9,66.9,1605,17.9,386,36.7,793,26.7,578,2.5,0.9,96.6,7.8,20.4,20.4,0.0,996,0.0,3.0,0.0,0.0,0.0,62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033022902,2623,6492,3229,3263,4788,4729,971,37.4,69.5,3504,18.8,870,45.9,2123,27.0,1249,5.0,0.5,94.4,2.6,20.7,20.7,0.0,2347,0.0,3.0,0.0,0.0,0.0,14.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
53033023000,1897,5000,2499,2501,4018,3863,962,45.5,62.4,2634,20.4,759,36.1,1344,20.4,761,4.2,3.1,92.7,8.7,22.8,0.0,0.0,1827,2.0,8.0,3.0,0.0,1.0,137.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,34.0,0.0,0.0,1.0,0.0,4.0,1.0,44.0,0.0
53033023100,1467,4032,1975,2057,3056,2962,754,41.6,60.3,1946,26.2,749,39.0,1115,17.5,501,3.7,0.2,96.0,11.4,24.3,0.0,0.0,1374,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53033023201,2777,6449,3727,2722,5273,5195,717,31.0,57.8,3077,10.7,524,39.5,1938,32.5,1593,6.9,8.2,85.0,29.2,22.9,22.9,61048.0,2577,4.0,3.0,3.0,0.0,3.0,14.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0,41.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
53033023202,1907,4698,2572,2126,3627,3521,579,34.4,43.9,1677,23.8,785,24.7,816,15.0,495,22.9,7.1,70.0,12.9,22.3,0.0,0.0,1791,13.0,27.0,7.0,4.0,6.0,76.0,10.0,13.0,18.0,0.0,0.0,1.0,12.0,28.0,1.0,3.0,0.0,29.0,15.0,8.0,4.0,0.0,0.0,6.0,0.0,2.0,46.0,37.0,0.0,4.0,1.0,0.0,10.0,11.0,0.0,0.0
53033023300,2266,6306,3157,3149,5020,4796,882,42.4,45.6,2434,22.9,1043,34.3,1565,14.9,680,5.4,12.0,82.6,12.2,23.5,0.0,0.0,2266,3.0,29.0,0.0,0.0,1.0,39.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,70.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0
53033023401,1533,3550,1731,1819,2860,2782,476,37.9,56.0,1652,19.2,497,35.2,910,28.7,742,13.4,3.4,83.2,8.7,22.8,22.8,0.0,1480,3.0,19.0,4.0,0.0,2.0,154.0,8.0,3.0,6.0,0.0,6.0,0.0,4.0,7.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,40.0,67.0,2.0,10.0,0.0,0.0,11.0,0.0,88.0,2.0
53033023403,1616,4173,2017,2156,3354,3207,765,45.1,58.4,2059,24.7,775,35.0,1099,23.9,750,6.5,2.5,91.0,8.6,21.9,21.9,0.0,1580,2.0,1.0,0.0,0.0,0.0,12.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0
53033023404,1195,3308,1647,1661,2480,2360,314,39.9,65.9,1720,18.7,418,42.1,939,32.0,714,1.3,1.7,97.0,5.9,26.4,0.0,0.0,1151,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033023500,1546,3672,1810,1862,2904,2726,596,42.7,61.0,1849,26.5,699,36.6,965,26.2,691,7.3,2.2,90.5,6.3,23.2,0.0,0.0,1417,0.0,7.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0
53033023601,1788,3854,2022,1832,3125,3041,561,39.4,52.0,1690,26.7,741,35.9,997,29.0,807,11.4,2.2,86.4,10.8,20.6,20.6,0.0,1705,0.0,72.0,11.0,2.0,2.0,71.0,9.0,4.0,0.0,0.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,14.0,0.0,2.0,0.0,5.0,58.0,43.0,0.0,17.0,2.0,1.0,31.0,1.0,14.0,0.0
53033023603,2635,6278,3395,2883,5023,4931,594,31.0,52.3,2726,22.7,984,33.5,1453,26.2,1137,12.9,3.7,83.3,20.3,21.2,0.0,0.0,2399,0.0,0.0,1.0,0.0,4.0,18.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,27.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
53033023604,2750,6241,3019,3222,4934,4682,894,35.3,48.5,2513,27.3,1158,30.4,1288,19.8,841,15.0,2.1,82.9,16.8,20.6,0.0,0.0,2457,0.0,3.0,0.0,0.0,0.0,14.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,32.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0
53033023700,1722,4204,2123,2081,3310,3195,557,36.9,60.4,2078,21.1,614,38.1,1109,33.2,966,3.9,4.1,92.1,10.5,20.6,0.0,0.0,1701,10.0,9.0,7.0,0.0,28.0,118.0,15.0,4.0,3.0,0.0,0.0,0.0,11.0,10.0,0.0,1.0,1.0,47.0,20.0,6.0,2.0,22.0,4.0,13.0,0.0,6.0,30.0,42.0,3.0,20.0,0.0,0.0,1.0,3.0,0.0,0.0
53033023801,1311,2232,1111,1121,1806,1784,236,38.6,50.7,962,23.1,394,34.3,587,32.0,547,8.5,2.8,88.8,7.9,20.2,0.0,0.0,1144,1.0,18.0,3.0,1.0,0.0,76.0,2.0,4.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,36.0,1.0,14.0,0.0,0.0,19.0,2.0,98.0,0.0
53033023803,3436,5036,2409,2627,4502,4392,857,33.3,46.7,2162,15.3,641,47.8,2006,28.3,1185,15.9,0.3,83.8,13.0,21.1,0.0,93750.0,2815,20.0,76.0,18.0,0.0,3.0,92.0,2.0,3.0,0.0,0.0,7.0,2.0,14.0,9.0,0.0,0.0,0.0,27.0,25.0,9.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,17.0,0.0,18.0,1.0,1.0,22.0,3.0,16.0,0.0
53033023804,4505,6161,3154,3007,5738,5595,810,35.2,48.6,2812,21.7,1106,36.5,1860,33.3,1697,8.8,3.7,87.5,7.2,17.1,17.1,0.0,3928,26.0,104.0,45.0,3.0,7.0,151.0,2.0,2.0,3.0,0.0,9.0,4.0,40.0,22.0,0.0,5.0,2.0,65.0,27.0,49.0,9.0,2.0,3.0,9.0,0.0,1.0,2.0,53.0,2.0,46.0,2.0,0.0,19.0,1.0,10.0,0.0
53033023900,2985,7013,3514,3499,5350,5200,1219,43.0,57.6,3291,20.7,1051,43.5,2212,24.0,1219,12.0,5.2,82.9,12.4,20.5,0.0,0.0,2794,0.0,11.0,1.0,0.0,0.0,30.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,0.0
53033024000,3660,7880,3837,4043,6168,6002,1185,39.6,56.6,3629,16.3,944,38.8,2253,33.2,1924,3.1,6.5,90.4,8.5,19.9,0.0,0.0,3377,0.0,44.0,3.0,0.0,1.0,47.0,7.0,0.0,18.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,49.0,4.0,2.0,0.0,0.0,12.0,0.0,26.0,0.0
53033024100,1843,4830,2388,2442,3470,3375,935,46.1,70.5,2707,16.0,517,45.0,1456,32.3,1047,2.5,1.0,96.5,5.0,18.9,0.0,102114.0,1684,0.0,1.0,0.0,0.0,0.0,16.0,8.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033024200,1261,3115,1525,1590,2154,2086,568,45.4,71.0,1700,11.7,233,47.4,946,34.8,693,5.7,0.6,93.7,3.7,19.7,0.0,109896.0,1082,0.0,14.0,0.0,0.0,0.0,25.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
53033024300,3942,8164,3714,4450,6426,6286,1657,43.1,56.8,3737,14.7,889,40.3,2433,33.7,2038,8.9,2.5,88.6,9.5,20.4,20.4,0.0,3725,12.0,38.0,11.0,1.0,3.0,56.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,2.0,0.0,10.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,183.0,66.0,0.0,3.0,7.0,0.0,40.0,0.0,0.0,0.0
53033024400,1454,2611,1340,1271,2054,2041,606,43.2,49.9,1069,23.6,470,38.2,762,31.3,625,4.8,2.2,93.0,11.2,22.1,0.0,0.0,1271,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
53033024500,1798,5003,2474,2529,3632,3519,923,46.9,69.7,2737,13.1,447,43.2,1470,36.5,1244,3.0,1.8,95.2,6.3,25.9,25.9,0.0,1712,0.0,5.0,2.0,0.0,0.0,27.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,258.0,0.0
53033024601,1675,4588,2331,2257,3361,3281,941,47.1,77.8,2755,13.7,440,42.6,1368,39.2,1259,1.4,0.6,98.1,4.0,23.5,0.0,0.0,1616,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
53033024602,1310,3754,1883,1871,2648,2532,587,45.6,76.9,2209,13.4,333,42.2,1050,39.0,971,0.9,1.1,98.0,5.0,27.6,0.0,122277.0,1259,0.0,2.0,0.0,0.0,1.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
53033024701,1491,3866,1971,1895,2921,2789,499,39.7,52.1,1611,29.9,768,35.0,898,20.4,523,6.3,8.7,85.0,8.7,27.2,0.0,50666.0,1416,0.0,0.0,0.0,0.0,0.0,29.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53033024702,2904,7791,3960,3831,6313,6001,1193,42.6,60.2,3962,24.6,1371,31.4,1746,24.6,1371,7.5,3.1,89.4,6.3,25.5,0.0,54408.0,2885,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,11.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0
53033024800,2384,5666,2861,2805,4263,4139,735,37.0,50.2,2242,30.1,1192,28.3,1120,13.3,525,7.8,7.1,85.1,10.3,19.2,0.0,0.0,2123,14.0,6.0,7.0,2.0,10.0,182.0,11.0,3.0,18.0,0.0,4.0,1.0,7.0,21.0,0.0,1.0,0.0,33.0,17.0,7.0,0.0,2.0,3.0,12.0,0.0,0.0,25.0,87.0,5.0,28.0,0.0,0.0,8.0,3.0,4.0,0.0
53033024901,1773,5063,2576,2487,3787,3687,853,45.7,70.9,2871,19.1,683,37.4,1335,31.7,1132,3.9,3.4,92.7,8.0,26.1,0.0,0.0,1745,0.0,1.0,0.0,0.0,0.0,28.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0
53033024902,1389,3769,1918,1851,2892,2819,449,42.0,66.1,2004,23.0,607,41.2,1087,27.7,731,4.6,3.7,91.8,5.2,28.0,0.0,63643.0,1352,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033024903,2291,6980,3313,3667,5280,4944,809,44.0,67.6,3830,16.8,771,41.8,1915,31.5,1445,3.1,1.0,95.8,8.2,29.5,0.0,76337.0,2224,0.0,3.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
53033025001,1814,4786,2225,2561,3752,3661,734,42.6,58.6,2341,28.4,990,37.9,1323,18.2,634,2.6,2.2,95.2,6.5,24.7,0.0,56691.0,1759,6.0,3.0,2.0,0.0,1.0,20.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
53033025003,2682,6979,3611,3368,5479,5288,763,40.6,64.3,3718,22.2,1082,34.1,1659,29.8,1451,4.0,3.2,92.9,5.5,29.2,0.0,0.0,2549,1.0,5.0,2.0,0.0,0.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
53033025005,1970,4696,2343,2353,3567,3499,478,39.3,61.3,2255,24.2,800,31.4,1038,30.7,1015,4.8,4.4,90.8,3.6,26.3,0.0,0.0,1863,4.0,2.0,0.0,0.0,0.0,34.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,8.0,0.0
53033025006,2291,6008,2892,3116,4348,4218,657,34.9,65.8,3038,18.2,701,36.0,1389,35.8,1379,9.6,2.3,88.1,3.7,26.9,0.0,84052.0,2139,0.0,7.0,1.0,2.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,48.0,0.0,148.0,0.0
53033025101,2196,5584,2831,2753,4106,3989,534,36.7,53.8,2390,30.6,1177,35.2,1355,11.8,454,13.8,0.6,85.7,2.0,30.0,0.0,51799.0,2068,3.0,0.0,2.0,0.0,1.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,20.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
53033025102,2844,7729,4022,3707,5555,5408,703,33.3,60.9,3540,24.9,1264,30.7,1557,16.0,809,7.4,6.4,86.3,5.4,30.8,0.0,60069.0,2745,3.0,3.0,0.0,0.0,2.0,12.0,4.0,0.0,7.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,12.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
53033025200,3266,8098,4056,4042,6394,6291,911,38.6,57.1,3773,31.6,1872,24.5,1450,10.5,624,9.6,5.6,84.7,5.8,27.1,0.0,47171.0,3228,1.0,2.0,3.0,0.0,0.0,10.0,8.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
53033025301,3090,5691,2898,2793,4812,4753,712,41.2,43.7,2205,30.0,1352,28.4,1280,11.3,511,7.1,3.0,89.9,4.3,27.0,0.0,0.0,2706,10.0,67.0,9.0,2.0,12.0,70.0,7.0,6.0,4.0,0.0,6.0,3.0,16.0,18.0,0.0,2.0,5.0,38.0,35.0,4.0,5.0,7.0,5.0,6.0,0.0,7.0,18.0,44.0,0.0,64.0,1.0,0.0,21.0,1.0,0.0,0.0
53033025302,2904,5263,2569,2694,4313,4062,847,36.7,27.4,1229,38.9,1457,19.0,711,10.3,384,27.0,7.4,65.6,22.1,33.6,0.0,0.0,2614,24.0,55.0,13.0,2.0,7.0,157.0,5.0,9.0,16.0,0.0,6.0,3.0,17.0,21.0,0.0,1.0,2.0,55.0,33.0,7.0,3.0,11.0,5.0,6.0,0.0,3.0,27.0,69.0,0.0,67.0,5.0,2.0,28.0,0.0,0.0,0.0
53033025400,3165,7245,3813,3432,5639,5339,393,31.4,33.6,1980,37.8,1868,17.3,855,3.7,185,18.6,16.6,64.8,11.8,29.1,0.0,0.0,2942,3.0,6.0,0.0,0.0,0.0,46.0,6.0,1.0,10.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
53033025500,2011,5020,2537,2483,4030,3860,478,36.5,36.2,1536,23.6,839,22.6,803,4.4,157,12.1,10.2,77.7,5.5,28.8,0.0,0.0,1982,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
53033025601,2008,5113,2608,2505,3897,3708,389,38.1,44.1,1834,33.2,1199,21.6,778,9.8,354,17.5,5.9,76.5,7.1,30.1,0.0,0.0,1998,4.0,12.0,1.0,0.0,4.0,26.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,5.0,0.0,0.0,4.0,1.0,4.0,0.0
