,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
6037201402,1431,4693,2262,2431,3840,3657,872,39.8,38.2,1573,24.9,812,9.8,320,4.9,159,13.8,9.9,76.3,11.9,29.2,29.2,0.0,1387,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,178,0
6037201501,1584,5406,2621,2785,4223,3935,612,35.1,36.4,1611,24.4,839,6.5,225,4.0,137,25.1,14.6,60.2,9.9,29.2,0.0,21428.0,1540,0,0,0,0,0,1,3,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,11,0,498,0
6037201503,967,3285,1300,1985,2316,2192,371,33.0,34.2,862,21.1,437,8.4,174,0.7,15,26.0,21.4,52.6,15.5,32.5,0.0,0.0,885,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,480,0
6037201504,655,2044,1066,978,1620,1506,214,36.1,41.7,691,24.6,322,10.7,140,3.7,48,31.0,13.2,55.8,7.4,24.7,24.7,0.0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,326,0
6037201601,679,2240,1214,1026,1747,1711,349,37.9,34.4,626,25.6,414,10.5,169,3.1,50,18.8,16.6,64.6,6.7,32.4,0.0,0.0,626,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,100,0
6037201602,861,2905,1566,1339,2310,2162,297,35.5,39.4,947,21.7,416,9.2,176,3.8,73,14.1,9.0,76.9,3.8,25.8,0.0,0.0,779,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,2,0,178,0
6037201700,1503,5866,2643,3223,4961,3875,374,27.6,31.9,1619,27.2,893,17.1,562,6.1,199,26.5,10.5,63.0,6.4,28.5,0.0,0.0,1346,0,17,18,2,0,24,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,1,0,0,7,0,98,28
6037203100,1253,4689,2123,2566,3237,2875,430,26.4,31.4,1106,13.9,342,2.7,65,1.4,34,40.2,21.9,38.0,17.1,35.0,0.0,0.0,1222,0,0,0,0,0,36,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,470,0
6037203200,1345,4876,2466,2410,3500,3215,435,31.6,39.0,1471,19.5,577,5.4,158,1.7,51,30.3,10.8,58.9,14.7,33.2,0.0,0.0,1292,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,790,0
6037203300,478,2095,1215,880,1141,1030,208,19.8,17.5,311,28.0,253,11.4,103,3.3,30,33.7,14.2,52.1,12.3,24.9,0.0,0.0,466,0,0,0,0,13,29,14,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,12,35,0,16,0,0,3,0,160,0
6037203500,1027,3136,1483,1653,2368,2213,342,32.5,30.1,762,19.9,380,13.5,258,1.9,37,30.8,18.4,50.8,18.1,26.2,0.0,21923.0,951,0,0,0,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,432,0
6037203600,1462,4854,2162,2692,3375,3122,420,30.5,31.6,1154,19.6,560,6.1,174,2.2,63,32.9,17.2,49.9,12.4,26.5,0.0,20190.0,1326,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,2,0,814,0
6037203710,871,3458,1661,1797,2371,2171,251,30.5,32.4,837,12.7,246,7.1,137,2.4,46,35.3,18.8,46.0,22.4,31.0,0.0,17445.0,854,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,584,0
6037203720,1105,4139,2334,1805,3012,2753,354,30.0,45.2,1438,8.5,215,2.7,68,0.4,9,44.9,21.9,33.2,23.3,35.8,0.0,16103.0,1011,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,12,0,0,2,0,554,0
6037203800,1141,5053,2531,2522,3495,3220,466,31.4,42.8,1590,14.9,434,6.5,189,0.0,0,25.3,25.7,49.0,14.6,34.0,34.0,24156.0,1111,0,2,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,952,0
6037203900,765,3097,1578,1519,2158,2068,271,29.4,41.1,939,18.6,348,7.6,143,0.5,9,28.7,11.6,59.7,17.6,26.8,0.0,20000.0,687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,450,0
6037204110,886,3131,1689,1442,2246,2032,390,30.8,41.8,1037,18.5,339,2.0,36,0.8,15,28.2,26.1,45.7,13.0,29.2,0.0,0.0,782,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,768,0
6037204120,723,2745,1348,1397,2084,1885,243,33.0,42.5,950,19.5,320,5.4,88,1.6,26,26.0,14.2,59.9,12.7,23.9,0.0,21484.0,697,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,516,0
6037204200,955,3382,1657,1725,2254,2098,224,28.6,33.2,828,22.0,414,4.5,84,0.9,17,37.3,12.6,50.1,26.2,33.1,0.0,0.0,877,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,2,0,346,0
6037204300,1362,4812,2481,2331,3654,3453,646,32.0,37.2,1452,15.9,482,4.4,134,3.4,103,33.1,31.5,35.4,17.0,28.4,0.0,0.0,1246,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,706,0
6037204410,648,2077,968,1109,1480,1361,179,30.2,30.1,477,15.8,186,4.1,48,1.4,16,38.7,11.0,50.3,19.5,30.6,0.0,0.0,613,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,264,0
6037204420,966,2909,1453,1456,2003,1881,162,29.4,32.5,666,13.0,224,3.9,67,0.6,10,49.3,13.9,36.8,14.1,32.3,0.0,0.0,900,0,0,0,2,0,0,4,1,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,4,0,0,4,0,220,0
6037204600,1110,4633,2370,2263,3238,2897,256,25.3,43.9,1530,18.8,444,6.8,160,1.9,45,29.3,21.7,49.0,27.9,25.5,0.0,0.0,1073,0,3,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,636,0
6037204700,1270,4795,2553,2242,3633,3335,387,33.8,46.1,1778,18.1,544,7.9,236,1.2,36,24.3,22.0,53.7,13.1,26.7,0.0,0.0,1223,0,0,0,0,0,2,10,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,980,0
6037204810,1234,4796,2311,2485,3541,3184,358,30.5,35.8,1327,11.9,337,5.9,168,1.1,30,29.0,22.3,48.7,15.1,26.1,0.0,18750.0,1149,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,2,0,808,0
6037204820,554,2446,1263,1183,1793,1707,276,34.4,42.7,801,19.3,298,3.2,50,2.8,43,21.3,19.3,59.4,12.8,26.0,0.0,0.0,523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,482,0
6037204910,810,3021,1558,1463,2189,2054,287,31.0,43.9,1022,15.5,276,5.1,91,3.4,60,38.1,20.1,41.8,13.0,25.1,25.1,0.0,778,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,568,0
6037204920,659,2570,1328,1242,1843,1708,289,33.6,42.5,853,11.2,171,5.2,80,1.8,27,33.7,11.3,55.0,6.0,23.8,0.0,0.0,613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0
6037205110,876,3826,1829,1997,2522,2316,186,26.4,37.5,1000,8.9,178,3.5,70,0.3,6,43.6,19.8,36.6,18.8,29.7,0.0,17910.0,819,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
6037205120,952,3288,1501,1787,2316,2084,250,30.3,33.5,839,14.7,269,3.0,55,1.3,23,36.9,24.7,38.4,10.8,27.4,27.4,19334.0,921,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,200,0
6037206010,1077,3157,1506,1651,2420,2251,462,36.8,39.6,1001,14.0,299,9.8,210,4.3,92,45.2,21.2,33.6,22.3,28.3,0.0,14336.0,1041,0,0,0,0,0,7,7,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,15,0,4,0,0,1,0,284,0
6037206020,240,7579,7036,543,7550,6988,77,33.9,11.5,866,23.4,1400,4.2,252,2.4,146,11.8,5.6,82.7,23.9,33.8,0.0,51250.0,232,2,8,7,0,0,18,0,2,0,0,0,2,5,2,0,2,1,4,0,0,0,0,0,2,0,0,0,74,0,12,0,0,8,2,8,0
6037206031,2029,3124,1752,1372,2926,2893,195,35.1,33.8,993,20.4,564,44.4,1230,22.1,612,12.5,6.5,81.0,10.7,30.3,30.3,55388.0,1771,0,0,12,0,0,479,3,5,4,1,3,9,11,2,0,2,1,37,0,4,0,1,0,0,0,0,3,11,0,16,0,0,9,6,8,0
6037206032,1731,5133,2446,2687,3596,3359,611,29.5,33.3,1312,19.4,567,10.6,309,2.0,58,35.8,21.5,42.7,22.5,29.0,0.0,0.0,1595,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,13,0,8,0,0,2,0,262,0
6037206050,789,2278,1002,1276,1792,1683,536,39.1,33.2,623,15.6,227,9.9,145,5.4,79,49.0,12.6,38.3,9.2,30.7,0.0,17500.0,765,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,58,0
6037206200,2107,3294,1755,1539,3104,3057,829,50.7,17.2,542,24.9,725,20.7,604,9.3,272,45.2,18.3,36.4,18.6,27.1,0.0,0.0,1949,8,0,3,0,1,27,1,0,5,0,31,2,4,5,0,0,1,25,2,2,4,0,3,4,0,1,0,3,0,34,0,0,25,3,8,0
6037206300,2656,5514,4100,1414,5395,5348,640,51.8,3.2,170,30.9,1592,6.9,354,1.2,62,80.7,10.3,9.0,51.8,45.1,0.0,0.0,2424,0,1,0,0,0,22,0,2,0,0,29,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,5,0,16,0,0,29,2,16,0
6037207101,1768,3137,1494,1643,2667,2601,587,32.4,41.1,1134,20.4,465,24.7,563,11.9,272,33.2,14.0,52.8,6.3,29.8,0.0,0.0,1488,0,0,1,0,0,2,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,0,0,0,0,66,0
6037207102,1051,2239,1113,1126,1842,1793,840,47.5,52.0,969,11.0,191,9.7,169,2.6,45,36.2,27.2,36.6,16.8,25.0,0.0,19708.0,946,2,1,2,1,2,15,2,1,4,0,3,0,2,2,0,0,0,15,0,1,0,0,0,0,0,0,0,13,0,16,0,0,14,1,32,0
6037207103,847,2253,1072,1181,1806,1767,456,41.2,51.1,946,11.7,189,9.0,145,3.1,50,48.5,21.4,30.1,10.4,25.8,0.0,17024.0,816,1,2,2,0,1,7,3,1,1,0,11,0,3,0,0,0,0,14,0,1,1,0,0,1,0,0,4,3,0,45,0,0,17,1,56,0
6037207301,3904,4686,2726,1960,4559,4559,626,39.0,18.0,823,27.2,1225,35.0,1578,15.4,694,32.4,8.8,58.9,16.2,30.4,0.0,0.0,3441,1,6,9,13,5,60,1,1,1,0,16,6,8,11,0,0,5,40,6,29,1,2,0,22,2,0,8,31,0,60,0,0,25,0,8,0
6037207302,3528,4243,2580,1663,4035,4031,144,33.8,17.1,688,27.6,1027,34.5,1284,20.6,766,17.9,15.1,66.9,16.8,29.0,29.0,0.0,3001,1,0,10,2,0,47,2,0,0,0,16,10,3,0,0,0,2,23,0,0,1,0,2,0,0,0,0,6,0,4,0,0,26,2,12,0
6037207400,35,991,895,96,991,958,68,39.4,32.5,322,26.1,232,9.1,81,3.0,27,91.8,2.0,6.1,18.2,0.0,0.0,0.0,35,4,16,10,10,0,27,2,9,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,1,0,0,39,0,16,0,0,15,0,2,0
6037207501,1520,2128,1235,893,2035,2009,381,38.5,28.7,588,11.1,205,48.7,903,27.1,503,12.4,8.1,79.5,10.1,29.1,0.0,0.0,1385,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,4,0
6037207502,2038,2504,1214,1290,2477,2465,1282,66.5,36.3,898,14.4,336,31.6,740,17.6,411,37.4,12.9,49.6,6.1,22.3,0.0,0.0,1864,6,3,2,2,0,14,2,1,0,0,9,0,9,15,0,0,0,15,2,1,0,0,0,0,0,0,13,20,0,4,0,0,20,1,0,0
6037207710,2569,3197,1752,1445,2974,2953,413,33.8,23.7,709,16.6,448,34.9,939,26.5,715,27.5,4.2,68.3,7.9,28.2,0.0,0.0,2153,1,3,17,6,2,58,4,4,3,0,31,11,13,11,0,0,3,60,2,3,0,0,0,17,0,0,6,41,0,16,0,0,41,3,2,0
6037207900,2820,4627,2148,2479,3956,3593,377,32.1,38.7,1565,16.8,547,49.6,1613,23.4,759,25.2,9.1,65.8,10.2,24.1,0.0,0.0,2404,2,0,10,1,0,63,3,0,1,0,7,1,5,2,1,0,0,23,0,2,0,0,0,0,0,0,0,50,0,30,0,0,12,1,14,0
6037208000,2466,7197,3284,3913,5514,5003,354,28.5,23.7,1372,19.7,850,21.2,914,6.7,291,33.2,15.6,51.2,18.2,29.9,0.0,0.0,2340,0,2,0,1,0,12,8,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,11,0,2,0,0,1,0,318,0
6037208301,545,2213,1088,1125,1522,1419,26,26.9,25.2,440,21.5,275,6.6,84,0.0,0,36.4,23.0,40.6,54.7,36.1,0.0,0.0,539,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,28,0
6037208302,1580,4417,2278,2139,3241,3078,305,30.8,34.1,1180,19.4,534,15.3,423,0.6,16,30.1,18.2,51.8,42.8,33.8,0.0,21125.0,1434,0,0,0,0,0,0,7,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,3,0,14,0,0,0,0,322,0
6037208401,1502,4403,2289,2114,3399,3107,697,33.7,38.5,1365,15.6,438,11.9,333,3.2,90,25.1,37.9,37.1,44.0,33.3,0.0,17028.0,1458,0,0,1,0,0,0,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,82,0
6037208402,844,2850,1594,1256,2262,2153,280,35.3,36.3,884,23.7,450,18.1,343,4.4,83,21.6,18.6,59.8,32.7,31.6,0.0,21757.0,821,0,0,2,0,2,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,346,0
6037208501,914,2529,1066,1463,2098,2012,359,41.5,31.2,676,16.7,308,23.7,438,5.2,96,12.6,10.8,76.6,16.4,29.0,0.0,24097.0,824,0,0,0,0,0,4,1,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,2,0,0,2,0,184,0
6037208502,1324,3589,1793,1796,2584,2464,391,34.2,33.9,941,16.2,364,9.5,212,4.2,95,31.1,18.5,50.4,23.0,34.4,0.0,0.0,1226,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,164,0
6037208610,1496,4261,2091,2170,3491,3299,553,40.2,38.8,1385,24.5,734,24.7,740,4.2,125,23.7,10.4,66.0,22.2,32.1,32.1,0.0,1356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,1,0,264,0
6037208620,1791,4530,2401,2129,3598,3444,432,36.2,36.4,1389,21.4,707,25.1,829,6.0,197,27.3,19.8,52.8,15.7,32.0,0.0,24439.0,1645,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,1,156,0
6037208710,2078,4334,2101,2233,3483,3341,311,39.4,38.7,1398,24.5,796,29.1,947,8.3,271,18.2,8.9,73.0,15.8,28.3,28.3,0.0,1904,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
6037208720,1627,4574,2261,2313,3346,3203,234,30.5,28.2,1012,10.4,309,14.2,421,2.7,80,44.3,23.9,31.7,57.7,36.3,0.0,15727.0,1488,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,40,0
6037208801,1336,3252,1710,1542,2668,2559,438,34.6,27.9,768,18.3,431,11.1,262,3.4,81,35.3,29.9,34.8,51.4,33.2,0.0,0.0,1219,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,24,0
6037208802,1483,3059,1458,1601,2515,2453,305,35.3,30.8,806,20.1,443,24.5,539,4.1,91,28.0,15.9,56.2,32.6,34.6,0.0,0.0,1351,0,0,0,3,0,2,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,66,0
6037208902,702,2572,1661,911,1946,1838,134,29.0,33.9,688,4.6,74,5.5,87,1.0,16,47.7,30.6,21.7,74.2,36.1,0.0,14613.0,636,0,0,0,0,1,4,4,2,0,0,2,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,6,0,0,0,0,0,0
6037208903,1226,3883,2319,1564,3121,2918,345,32.5,22.8,730,11.5,303,8.6,225,2.8,74,41.6,27.3,31.1,61.6,34.8,0.0,0.0,1168,0,0,0,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,1,0,14,0
6037208904,1339,3632,1972,1660,2519,2457,423,32.9,32.3,852,7.9,177,4.1,93,0.6,14,65.5,23.5,11.0,59.8,32.6,0.0,0.0,1189,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0
6037209102,2048,4787,2702,2085,3714,3502,444,30.9,33.6,1276,11.7,366,10.8,336,2.0,62,53.3,20.3,26.4,59.2,35.5,0.0,0.0,1846,0,2,1,0,2,10,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,6,0
6037209103,1110,3610,1931,1679,2648,2395,121,28.1,23.9,677,10.7,215,5.5,110,0.0,0,55.4,20.7,23.8,47.4,30.4,0.0,15096.0,1030,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0
6037209104,960,2431,1373,1058,1729,1612,199,32.2,32.1,584,15.9,235,9.2,135,2.4,35,52.2,22.4,25.4,48.9,34.2,0.0,0.0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037209200,1766,3276,1863,1413,2779,2704,237,30.4,26.3,756,11.9,267,28.2,635,19.1,429,38.4,18.9,42.7,22.2,26.5,0.0,0.0,1513,1,3,1,0,0,12,1,0,0,0,6,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,2,0,2,0
6037209300,2226,4276,2220,2056,3400,3118,280,30.2,26.4,948,24.2,653,10.7,290,6.1,166,39.2,11.7,49.1,29.3,26.6,0.0,0.0,1870,0,1,0,1,0,2,3,0,2,0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,2,0,4,0,0,1,0,62,0
6037209401,1548,4108,2217,1891,3036,2914,465,32.1,25.1,798,19.1,525,9.4,260,1.7,47,47.8,22.3,29.9,49.7,38.9,0.0,0.0,1437,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,0
6037209402,1269,3695,2283,1412,2796,2673,203,31.1,22.0,654,4.8,116,5.5,135,1.1,28,49.5,23.2,27.3,71.1,41.2,41.2,16054.0,1178,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,16,0
6037209403,1363,3589,1944,1645,2816,2766,616,35.7,22.4,666,11.9,296,8.9,222,6.0,150,53.0,25.6,21.5,48.5,36.3,0.0,0.0,1348,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,18,0
6037209510,1083,2680,1282,1398,2087,1986,264,34.0,35.2,769,17.9,334,12.5,233,4.8,89,36.8,15.1,48.2,31.6,32.4,0.0,0.0,933,1,0,2,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,32,0
6037209520,1022,2559,1357,1202,1942,1838,195,32.1,27.9,571,13.2,224,8.7,147,1.2,21,38.0,30.9,31.1,41.8,32.1,0.0,0.0,909,0,0,0,0,0,3,2,0,0,0,14,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,84,0
6037209810,773,2773,1517,1256,2261,2118,500,38.5,17.9,420,11.6,224,8.7,168,2.9,56,36.5,28.3,35.2,46.8,39.3,0.0,16447.0,696,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,82,0
6037209820,863,3020,1398,1622,1989,1847,144,28.1,32.1,682,15.4,258,7.5,125,1.3,22,47.5,23.2,29.3,42.0,36.6,0.0,16212.0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,250,0
6037210010,1295,3570,1926,1644,2752,2587,470,36.9,36.6,1065,26.4,626,8.0,191,3.2,76,38.4,22.1,39.5,32.0,35.0,0.0,0.0,1249,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,60,0
6037211000,1825,4676,2279,2397,3468,3394,874,43.8,60.3,2158,15.6,529,44.5,1507,25.7,870,5.3,6.9,87.9,2.0,25.7,0.0,0.0,1679,3,0,0,1,1,36,7,1,0,0,2,0,7,5,0,2,0,10,0,0,0,2,0,0,0,0,28,9,0,15,0,0,0,0,58,0
6037211120,2658,5174,2514,2660,4492,4324,404,33.3,42.0,1945,26.0,1024,29.0,1143,8.9,350,20.3,9.8,69.9,16.6,27.2,0.0,29831.0,2442,1,0,0,0,2,24,7,0,3,0,12,0,1,1,0,0,0,1,2,1,0,0,0,4,0,0,22,20,0,13,0,0,2,0,38,0
6037211121,990,2330,1195,1135,1977,1857,245,37.3,39.0,784,25.6,430,27.3,458,9.6,161,19.2,17.0,63.8,17.6,29.8,0.0,0.0,912,0,0,0,0,0,6,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,74,0
6037211122,1361,3127,1654,1473,2593,2486,297,34.5,39.5,1025,16.8,387,31.7,730,7.7,178,27.3,21.4,51.2,17.7,33.2,0.0,0.0,1258,0,0,0,0,0,4,5,0,1,1,8,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,45,3,0,2,0,0,2,0,76,0
6037211201,977,3013,1640,1373,2424,2330,98,33.2,32.2,814,17.5,376,13.9,297,4.6,98,26.5,24.6,48.9,37.1,34.2,0.0,0.0,944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0
6037211202,1024,2607,1364,1243,2126,2060,239,34.8,33.9,756,21.2,385,20.3,369,6.3,115,30.3,13.0,56.7,41.1,34.8,0.0,0.0,947,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,142,0
